Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Demanda_uni_equil
4,1637,1,1014,333393,1146,1
6,4046,1,1128,115277,43203,4
3,2213,1,1115,733231,3270,9
7,2034,1,1044,249011,1125,9
7,1611,1,1275,4590454,1250,5
9,1629,1,1110,4378656,31423,9
4,1622,1,1254,1478391,3270,2
9,1311,1,1172,150796,1250,10
4,2015,1,1225,4523031,41938,2
9,1245,1,1219,4325747,1240,4
5,1127,1,1426,2256838,3270,2
3,1117,1,1464,356915,1240,1
7,1423,1,1235,220264,43207,10
7,1680,11,5702,936879,1644,6
8,2013,1,1215,1428201,41938,1
6,1223,1,1071,118955,1146,1
7,1334,1,1213,7458419,1146,1
9,1936,1,1163,527044,41938,4
6,1637,1,2111,8404663,30532,4
4,1423,1,1018,795919,34914,1
4,1546,1,1215,1420231,1146,3
3,1311,1,2019,4395952,43285,8
4,1335,1,5003,342595,43040,3
6,1463,1,1016,220035,43006,1
9,2014,1,1227,2171715,1284,5
4,1127,1,1017,430489,1125,26
9,4046,1,2136,2072447,32937,1
9,1222,1,1434,4464152,31423,3
6,2653,1,1147,4430247,35651,4
4,1616,1,1219,305357,1278,6
5,4040,1,1120,654090,43206,30
8,2014,1,1211,2330479,48417,1
7,25759,1,1221,4478485,31847,6
5,1620,1,2113,1714589,43033,2
3,1130,1,1414,166230,1309,6
7,1698,1,2005,177833,31514,1
7,1384,1,8002,4590421,1232,2
3,1333,1,8001,4634054,37058,1
8,2235,1,2808,1197303,35303,10
4,2015,1,1207,1023558,1284,4
9,1968,1,4503,4583408,46104,1
6,4040,1,1101,231718,36711,6
4,1130,1,1414,979129,1232,4
3,1243,1,5014,4653118,34226,4
7,1945,1,2160,516618,43058,8
5,1462,4,6601,4502200,30532,14
8,1963,1,1106,617033,3270,1
9,2031,1,1156,1809740,1250,3
4,4017,4,4712,10752,31514,14
6,2012,1,1217,4556065,1109,1
4,3213,1,1430,48500,1212,24
9,1459,1,1014,2276946,34891,2
3,2230,1,1222,7823120,1238,4
9,2215,1,1213,4225457,1109,5
5,1955,1,1012,573525,4767,1
6,1337,1,5031,1149004,45112,2
8,1387,1,4501,4716638,43033,2
3,1122,1,1480,1136361,1240,4
7,1911,1,1083,2232558,1150,14
9,2275,4,6602,2284759,3144,7
3,1351,1,1255,1681149,2425,17
4,1672,4,1856,1386661,42086,4
3,2034,1,1051,249959,1150,1
5,1118,1,1413,651570,1212,3
6,2276,1,1010,662600,4910,5
8,2043,1,1271,288321,1242,2
5,1243,1,1218,4413034,1284,2
4,1622,1,1262,1486145,1109,2
7,22362,1,2112,275779,43058,2
8,1340,1,2154,252306,35309,5
8,2012,1,1174,3627,1284,2
8,1955,1,1222,1456103,1242,4
4,1312,1,1011,68826,73,1
9,2218,1,2010,463532,3526,4
9,1618,1,1265,503132,1212,5
4,2023,1,1211,1440402,1238,2
8,2034,1,4482,574635,43069,26
4,25759,1,1224,47912,34053,5
4,1964,1,1003,137999,73,9
6,1471,1,1030,4714406,46876,8
5,1239,1,1233,126258,1150,1
4,1123,1,1042,703428,1125,3
5,2030,1,1159,1194233,1232,1
3,1656,1,2828,166990,43069,1
5,1954,1,1210,1724091,1309,2
9,2060,1,4404,817750,43316,3
5,1478,4,4702,120376,36537,5
9,1340,1,2169,255941,31467,1
7,3212,1,1620,4242909,72,22
3,4010,1,1252,414338,43200,2
7,1912,1,1140,845617,35651,6
9,1628,1,1039,1152316,1182,9
3,1936,1,1161,210989,1250,3
6,1311,1,2815,4549861,31310,3
5,1340,1,1251,1021825,1309,1
6,2263,1,2807,4590768,37057,3
6,1116,1,4425,112248,43064,2
3,3212,1,1601,218449,31719,0
6,4010,1,2103,209587,32940,2
6,2044,1,4415,251407,31512,2
7,1534,1,1117,625157,41843,2
6,1420,1,1132,72906,43118,6
9,2057,1,1156,2410347,1064,1
8,2220,1,1123,1711953,41938,3
4,1626,1,2850,648038,43069,2
6,2229,1,2136,4382986,31513,1
7,1636,1,2806,1988852,30552,2
9,1911,1,2073,101812,43316,1
3,2230,1,1207,1924602,1240,5
7,1218,1,1604,2316913,72,8
9,1130,1,1020,631059,46772,6
6,2018,1,2116,134122,30575,10
8,1235,1,4502,4654387,43206,1
8,22090,1,2805,1294207,37058,2
8,1423,1,4502,4643842,34892,3
6,1614,1,1220,320406,1150,5
4,1954,1,1213,92988,31423,2
4,1453,1,1112,11600,43206,18
8,1336,1,1151,1656762,1240,3
3,2034,1,1284,8005923,1146,2
7,1140,1,2107,316674,35309,15
8,1236,1,1021,84436,35727,13
7,22560,1,2855,49283,35455,3
6,1992,5,3006,653378,32395,193
8,1111,1,1001,545172,73,1
6,1236,1,1026,267935,2233,6
4,2653,1,2011,2246076,43285,5
9,1347,1,2174,1317086,30555,1
4,1583,4,6611,1136648,41938,3
9,1344,1,1004,703209,35572,4
3,1315,1,2856,389815,37058,2
5,1330,1,1252,4308904,2233,8
4,1126,1,1017,554527,46772,5
6,1171,4,6603,1755982,1120,4
6,1223,1,1077,682105,46772,3
8,1112,1,2103,339616,35309,6
3,1911,1,1182,104808,35651,10
6,2218,1,2012,484562,37057,10
3,1347,1,1072,4441774,48077,3
5,1614,1,4501,1739948,2025,2
9,1130,1,1203,4712033,41938,2
3,2032,1,5052,4327503,9217,3
4,2653,1,1150,5907314,1309,4
8,2012,1,1215,3448,1242,2
5,2023,1,2113,1708677,43033,2
4,3212,1,2160,696317,30532,2
4,1629,1,1020,86062,2233,2
8,1616,1,1218,902365,3631,1
3,1637,1,1016,2238749,1125,4
9,1552,1,2107,36974,31471,3
4,4049,1,2130,2391812,32940,4
8,1945,1,2863,521917,32302,2
8,2233,1,1207,595595,1250,4
4,1232,1,2002,132433,37058,5
8,1124,1,1124,1143326,1309,2
9,1333,1,1228,4491585,35651,6
8,1121,1,1058,367229,1109,6
3,2262,4,4903,2233588,1145,13
6,4049,1,1133,127988,44102,40
5,1117,1,1447,835108,1212,1
6,2653,1,1239,784851,1240,2
4,1629,1,2020,1679276,43069,2
6,1237,1,1264,487017,34868,13
6,1220,1,1617,4309608,325,1
7,2038,2,1502,2413345,1238,5
9,1348,1,1040,1769961,4767,2
8,1914,1,2155,1693868,36337,2
5,1315,1,1260,98180,8921,5
5,1223,1,1156,4517395,35651,10
4,2229,1,1103,2404550,1216,9
5,2218,1,1202,463518,35651,1
9,3212,1,1029,222416,1150,3
9,2012,1,1175,1895179,1309,3
8,1350,1,1126,2432706,41938,2
4,1936,1,1225,1206951,2425,14
4,1550,1,1005,36964,2233,3
3,1153,1,1004,4649410,46772,13
6,1625,1,1259,4128579,3270,4
3,2239,1,1266,1746704,1238,1
9,1347,1,2056,136786,36610,40
7,1140,1,2120,322145,43058,8
7,1955,1,2855,4556617,43069,6
8,1633,1,2817,2310515,37361,3
7,1613,1,4455,988551,40886,4
3,1334,1,1221,970311,41938,1
3,3217,1,1020,1857784,2233,4
7,2018,1,1240,4524278,1240,2
7,1340,1,8051,1240651,41938,3
6,1315,1,1256,4390965,1240,1
5,2279,7,3312,4488642,5621,1
5,1626,1,2840,1778206,40886,8
9,1347,1,1151,821860,1240,5
3,3212,1,2150,218449,30575,5
9,2233,1,1206,4498948,1278,6
4,1541,1,1051,158784,1169,14
3,2022,1,2857,5936083,30572,10
6,1138,1,1021,1235535,1160,2
9,1347,1,2054,4630920,43068,10
5,2012,1,1216,4838,1129,1
4,1493,4,7053,4578116,31278,1
8,1636,1,1008,2330383,73,4
6,1140,1,1402,327313,1242,2
8,1936,1,2823,1079075,40930,4
3,2653,1,2128,221556,30532,1
6,4051,1,1205,429051,34089,9
9,2022,1,1225,274996,41938,1
4,1632,1,2103,260194,30575,19
4,4040,1,1203,1396484,43200,5
4,3223,7,3350,1182678,47336,10
3,1227,1,2820,4166588,43215,5
6,3219,1,1646,1442015,323,1
5,1587,4,6633,4379207,36536,18
8,1215,1,2103,203904,35309,1
3,2276,1,1225,323388,1240,3
8,1381,4,6602,1718304,5380,40
7,1632,1,2802,1362160,43285,5
3,2012,1,2156,981635,30575,3
5,1153,1,1207,4374105,1232,1
4,2013,1,2006,1638300,43064,2
9,2060,1,1106,4431547,41938,1
6,1613,1,2854,492155,43307,1
4,3213,1,1676,20353,4280,13
7,1954,1,5007,2197925,37574,4
7,1632,1,2811,1362161,43215,1
3,1123,1,1232,167795,1238,4
6,1350,1,1023,2304206,2025,3
3,1656,1,2841,4647883,43285,10
5,1633,1,2814,1037864,30555,1
4,1119,1,1461,1269090,41938,3
4,1235,1,1703,85140,4280,10
8,2044,1,1234,253327,1284,10
7,1347,1,1274,143341,1250,0
8,1626,1,4535,2469787,1109,1
4,2213,1,1221,4320203,1309,3
3,4046,1,2036,2482954,43069,7
4,2074,4,6605,906396,1220,12
5,2015,1,1213,4295340,1278,5
8,1172,4,6604,889424,4270,18
3,1549,1,1135,1027551,34053,3
7,25759,1,1221,4412114,1216,1
7,4051,1,1102,1087882,41843,8
4,1914,1,2055,61511,32303,3
7,1964,1,1002,138045,1150,132
7,25759,1,1227,2339425,1232,1
9,1914,1,2157,4629044,35304,20
4,4013,4,4902,4252481,43251,9
4,2015,1,2854,4328387,43316,2
7,2263,1,2102,359963,40217,2
3,4010,1,2107,39476,30569,6
4,1955,1,2112,574173,35841,6
8,22362,1,1652,1994627,31717,6
6,1634,1,2853,2091561,37058,1
9,1332,1,2052,265639,43285,5
6,2215,1,1210,2496576,42434,6
9,3215,1,2131,353856,40930,3
7,1219,1,1021,1861021,31690,3
7,1473,4,4908,1687642,43200,5
8,2055,1,2123,1151721,35303,5
6,1437,1,2005,2277901,31471,1
8,2023,1,1102,1316719,1238,4
4,22187,1,1256,1960652,1240,5
8,1471,1,2846,4669049,35309,4
7,1311,1,1177,2441547,1064,2
7,1153,1,1129,2492687,1238,1
9,1441,1,1037,1388075,34215,5
5,1622,1,1163,1388691,3270,7
4,1635,1,1115,125767,1278,31
8,1945,1,1280,253282,1240,6
9,2242,1,1003,1176631,1146,17
5,1635,1,2052,278205,43215,3
3,1147,4,6608,1646949,1250,2
5,2055,1,2127,480509,9217,2
5,1911,1,1157,571534,2425,95
4,1340,1,1063,325375,73,5
6,3217,1,1202,2133380,1150,6
8,2036,1,1249,931639,1309,1
7,1945,1,2858,258164,35309,1
5,2214,1,1215,4365262,1146,1
7,2036,1,1117,1839916,31423,1
8,2019,1,1203,4308085,1278,6
5,1385,4,6618,1896258,1240,26
7,1127,1,1403,426563,1309,1
8,1120,1,1473,173468,1278,79
5,1137,1,1071,1012513,1129,1
6,1463,1,1273,4307627,43202,2
4,1954,1,1280,775814,1242,2
7,1235,1,1206,1558582,1238,1
3,1420,1,2132,1229681,30552,2
7,1622,1,2878,4197293,43069,2
3,1223,1,1417,2031762,1284,13
5,1120,1,1066,1413357,1129,3
8,1215,1,1008,197957,1160,5
3,2015,1,1106,208823,1284,10
6,2045,1,1258,2201008,1242,1
6,1219,1,1001,324219,32802,1
9,1952,11,5723,506825,1146,6
4,1227,1,2821,2288217,35516,8
7,2037,1,1218,3966237,1238,7
5,1212,1,1027,2458579,1125,0
9,1227,1,4431,4598732,43066,0
9,22362,4,6610,4571631,1145,8
7,1315,1,2162,98036,35305,22
7,2034,1,2180,253156,31507,5
8,2239,1,1268,700238,31690,6
9,2237,1,4503,1737575,46772,2
7,2082,4,4703,27556,31507,20
5,1334,1,1209,552890,8940,3
8,1911,1,2034,2448830,44102,40
7,1697,1,5003,1161128,32860,3
7,1614,1,1210,280957,3631,1
8,3213,1,1204,38995,1220,4
5,1459,1,1112,1171493,32323,14
6,23899,1,2814,2281113,5345,1
3,1213,1,1008,9676597,1129,4
5,1126,1,1418,4450235,1687,1
6,4037,1,1173,8011572,43251,5
9,1140,1,2835,352575,36746,5
7,1310,1,1253,157076,3631,0
4,1213,1,1416,92520,1250,40
8,3211,1,1019,4482150,1160,0
7,1315,1,2151,359378,30569,2
9,4041,1,2854,423585,30532,3
9,1223,1,4462,2434042,37058,10
5,1622,1,1155,1533010,1278,15
4,1116,1,2134,2114986,36745,2
9,2012,1,2803,6002600,40886,2
7,1623,1,2131,4448831,31310,11
6,22090,1,4403,135752,32846,10
6,2263,1,1129,1372626,34053,2
9,1213,1,1203,1172266,32819,3
5,1622,1,2865,7344348,31310,1
9,2034,1,2891,1346006,35484,5
9,3223,11,3501,78957,1125,4
4,1239,1,1120,132834,1230,1
9,1121,1,4406,1254593,43285,10
6,2071,1,1059,507874,2233,1
9,1153,1,2801,1270437,35309,2
7,2030,1,1174,7356987,1284,14
7,2013,1,1234,7250,41938,1
3,1470,1,5530,1012100,32303,3
6,2271,6,3220,730750,1212,5
6,1914,1,2159,239929,36334,4
7,2013,1,1209,5816,1109,1
9,1351,1,1284,499613,1238,1
8,1451,1,1251,7696147,36711,3
6,23899,1,1240,937121,1250,6
9,2644,1,2102,273917,43058,2
9,1640,2,1507,1173163,43203,22
5,22560,1,2025,351708,35455,7
3,2072,1,1251,4687551,35651,2
3,1237,1,1211,89894,34868,6
8,3213,1,2119,74723,30532,5
5,4010,1,1227,209763,43197,3
9,2218,1,1103,685014,6469,12
7,2016,1,1299,1838367,1182,2
9,1333,1,2124,4576551,35305,16
3,1384,1,2024,376229,37058,6
5,2230,1,1225,4350389,6469,6
5,1219,1,4439,4611868,40886,6
9,2215,1,1210,4458270,1238,5
7,2653,1,1029,1448224,2233,1
6,2215,1,4401,307612,5328,2
8,1470,1,1054,171744,34255,2
8,1442,4,4902,7465379,43186,1
4,1171,4,6603,4254771,1232,4
7,2019,1,1106,323205,1238,2
3,1375,1,1214,500290,1232,3
9,1453,1,2812,11747,37361,2
3,2016,1,1173,1515180,1064,4
3,1615,1,1112,4229245,40217,2
5,1656,1,1224,1766357,1240,3
4,1445,1,1153,1311022,43207,35
9,1119,1,1059,58852,1109,11
3,1153,1,2831,109056,43066,2
6,2218,1,2112,1240103,4280,2
3,2054,1,1030,2316283,1160,2
3,1127,1,1421,350329,1242,7
9,2023,1,1212,4306251,1125,5
8,3216,1,1661,1860597,36920,1
9,1121,1,1454,195329,35651,5
4,1224,1,1622,605392,4259,3
3,2030,1,1152,1431909,1242,3
5,1463,1,1267,4161110,43118,4
6,2061,2,7260,4685736,35148,5
5,2022,1,1102,2391810,41938,3
5,4040,1,5502,1331384,45112,4
7,1586,2,1577,934813,34206,184
8,2230,1,1219,2171289,1220,1
3,1430,1,1231,1365713,43118,2
9,1419,1,2846,1594922,35309,2
6,1336,1,1158,8276175,36773,1
8,1989,5,3006,653378,2261,43
6,1147,4,6605,1404830,1145,9
7,1462,1,5502,861638,45111,2
8,1220,1,1401,403003,1250,9
5,1471,1,1140,8217330,43206,36
8,2629,1,2863,4292973,43064,1
8,2038,1,2810,1595570,43058,1
8,1998,1,1054,30276,34208,1
8,1126,1,1048,2115046,1125,18
6,1911,1,2061,845078,43285,8
6,1430,1,1235,4683099,43201,2
8,2013,1,1116,1907738,1220,2
4,1261,4,6619,4671450,40447,8
9,3214,1,4435,1018523,40886,5
7,4040,1,4461,1104081,43316,1
6,1150,4,6613,1275360,1240,15
4,2264,1,4102,4629379,5000,3
3,1340,1,1151,256633,35651,2
7,2054,1,1233,1408641,2425,23
9,1968,1,2011,2293428,49920,0
4,1311,1,1254,8263513,8921,10
9,2057,1,2153,205890,31310,5
6,2031,1,2810,4302817,31779,1
4,1451,1,1260,1443236,34213,3
7,2220,1,1022,2278955,1182,7
7,2021,1,1157,203664,1284,1
8,2030,1,2005,214685,43274,3
8,1153,1,1140,4348242,1278,29
5,1123,1,1247,2287884,1278,28
9,1629,1,1103,1124420,1250,3
8,1636,1,1109,471300,1212,5
6,1112,1,1012,4286446,1146,1
6,1342,1,1101,8004313,1242,7
6,4041,1,1267,4420686,8940,4
3,1633,1,1604,106302,4280,4
6,1616,1,1142,303571,1278,13
3,1218,1,2801,16954,30532,5
6,1220,1,1216,317016,1109,3
9,1165,7,3340,320062,641,28
4,1964,1,1203,1924437,1146,2
3,1955,1,1230,4224611,2233,2
7,1439,1,2811,4333882,30532,2
3,1243,1,2103,4183004,30572,10
4,1227,1,4505,2122902,35651,4
8,1239,1,1026,124385,1109,2
7,1911,1,1282,1993659,1242,1
6,3215,1,4431,362304,35119,7
6,2029,1,1126,4568752,1309,7
9,2031,1,2156,229654,35305,2
8,1111,1,2112,65753,30532,10
5,1629,1,1263,2235087,1284,6
4,2012,1,2801,2465384,30532,3
7,1945,1,1281,2417158,1242,4
9,2045,1,1250,1744789,1284,4
7,1119,1,1486,51243,1216,1
4,1420,1,1116,178831,43206,8
3,22560,1,5520,2302644,35106,2
6,1470,1,1146,515269,43118,3
4,1636,1,2812,4126826,31467,2
8,1697,1,1270,707766,1232,3
9,1330,1,1265,204836,2233,1
8,2020,1,2854,2310760,43316,1
5,1224,1,4454,4559353,35119,2
3,1120,1,1073,4212997,1150,2
4,2060,1,1107,228681,1250,10
4,1350,1,1031,1317483,1182,10
7,1534,1,1119,1337570,34053,3
7,1911,1,2170,540880,30532,24
6,1945,1,1254,267741,1216,1
9,1239,1,1236,744699,1284,2
5,1623,1,2132,4672875,30532,6
6,1337,1,2832,565467,43068,4
6,2653,1,5003,1407005,30214,2
4,1339,1,1203,1980189,1240,2
8,1310,1,1251,4352110,2425,10
8,3211,1,1612,399675,33734,2
9,1315,1,1063,2043043,3631,3
3,2211,1,1103,8447912,1309,5
8,1227,1,4436,75385,43316,1
5,1626,1,4534,1752622,1284,5
6,1618,1,1134,8919016,35651,1
3,1310,1,1157,718953,41938,1
3,1348,1,2801,7797718,43307,2
5,1461,1,1001,142897,34204,5
8,1222,1,2143,52852,37272,3
7,22560,1,1222,1618558,1216,4
3,22560,1,1170,962341,3270,1
6,2213,1,2833,4190170,45112,2
6,1945,1,8010,2006052,1309,2
5,1477,4,7001,4372797,43169,9
8,1914,1,1005,384259,1109,4
9,2239,1,1050,1197383,2233,58
4,22362,1,1235,4514290,2665,2
3,1227,1,4436,33643,34226,6
9,22414,1,1010,88253,31307,21
4,1633,1,1104,241960,1238,1
9,2015,1,2856,873334,43064,1
7,1339,1,1103,443079,41938,5
4,4079,5,3011,653378,34054,90
6,1635,1,1115,1642910,48417,6
9,1350,1,1222,1006320,35651,2
6,1123,1,1205,647166,972,2
4,1312,1,1020,100904,37516,21
6,2023,1,1213,4515206,1278,15
9,1371,4,6612,24698,43186,4
5,1427,1,1101,206590,43204,6
4,2653,1,1039,215474,1150,1
8,2012,1,1153,1089875,1216,2
5,1637,1,1113,1416159,1250,1
3,1534,1,2016,625209,5376,3
7,2089,2,7210,2502147,43196,15
5,2054,1,1249,2239414,1240,6
7,2239,1,2801,4664409,30551,2
9,1340,1,1052,252369,1160,1
9,2238,1,4101,1226907,31298,0
6,1333,1,1024,2010483,1150,2
7,1549,1,2812,4514991,43084,2
6,2054,1,1029,370210,1109,2
5,1219,1,1113,336627,1238,2
5,1955,1,1258,572972,1109,1
9,1963,1,1001,616848,3631,3
9,1622,1,2871,4285148,34226,5
4,1636,1,1203,4410159,1278,5
7,1120,1,1065,1693014,3631,3
8,1936,1,1154,208646,48417,21
5,1445,1,1153,126850,43206,28
4,2021,4,6604,3259161,8931,8
3,1310,1,2007,1467302,37058,12
7,1348,1,2803,403676,43307,8
3,2234,1,6505,2464737,35144,1
7,4040,1,1008,235078,34206,3
3,1111,1,1422,834498,1309,3
6,1419,1,4422,2077710,37058,4
7,1656,7,3307,4588588,5350,1
8,2017,1,1069,125067,1150,1
9,1116,1,2822,169094,35305,3
9,2081,4,6606,4384285,31717,20
9,1419,1,1176,733771,43204,4
7,2211,1,1223,4189974,34868,3
6,1471,1,1133,2474070,43209,4
6,1332,1,1104,265573,8921,5
7,1122,1,1470,2159669,1278,10
4,2643,11,3901,3504425,1146,13
3,1340,1,2061,256147,37058,8
7,2018,1,1228,2362638,1278,10
9,1377,4,6603,999964,1242,6
4,1340,1,1066,1947006,1109,2
3,2230,1,1211,2023763,1230,1
5,2036,1,1261,1798705,1109,2
3,1366,1,2023,557775,43069,1
5,1243,1,1011,3342442,48421,3
8,1217,1,1628,110703,35144,2
7,2020,1,1261,1740833,1240,5
3,2057,1,1228,3521056,48419,5
6,1914,1,1133,959496,1250,2
5,1122,1,1051,72760,2233,1
3,3214,1,2145,596777,30532,1
6,1232,1,2009,4699720,37058,4
4,1462,1,2804,125455,43069,2
5,1470,1,1141,2256460,43251,3
3,1556,1,2006,161175,37210,2
4,1998,1,2164,30273,31466,3
8,1583,4,6614,168570,43204,6
4,2216,1,1215,857355,2233,3
5,1419,1,4415,179301,43316,2
4,1217,1,2104,110789,30532,15
5,1531,1,1114,1947180,1232,1
5,1614,1,1018,278028,1160,1
3,1215,1,1413,824267,1284,5
6,1236,1,1122,84685,1309,3
8,1311,1,1074,187934,1150,6
5,4049,1,2835,170592,35131,2
3,2057,1,1601,938529,31310,5
4,1533,1,1203,864399,43207,10
3,2644,1,4404,385594,43064,2
5,2015,1,1221,5929310,1242,3
8,1430,1,1234,542082,41843,5
4,4010,1,1056,4210232,34213,0
7,1140,1,1237,4484319,1146,1
5,3216,1,1654,492918,31298,2
9,1441,1,1233,2356169,43206,15
5,1631,1,2812,1937993,30575,5
5,1111,1,1403,50521,41938,5
9,1311,1,1287,4590529,1146,1
8,4037,1,1204,4561776,34206,3
7,2015,1,4516,1330736,1240,2
5,1613,1,2851,4301666,43307,3
4,1215,1,1408,1573053,1216,2
8,1615,1,1019,318460,1150,2
4,1219,1,1201,322420,46772,3
6,1222,1,4460,603431,43084,4
4,1111,1,1410,4356969,35651,5
7,2044,1,1001,955084,47840,6
7,1111,1,1419,62132,1220,3
9,1970,1,2801,2407230,46239,3
4,1338,1,2803,1433409,37058,9
7,1471,1,2144,4505997,30532,3
7,1349,1,2126,2352160,43058,2
8,1259,7,3350,197986,37360,15
8,2012,1,1066,4513245,1125,4
5,4049,1,2834,427584,32934,8
5,1347,1,2857,4723328,43274,2
6,1212,1,1433,4501843,1278,22
9,1470,1,1141,1897162,43200,3
9,1415,1,1613,230892,44102,40
6,2060,1,1003,4597514,3144,2
3,23719,1,1273,2386621,1109,52
4,1347,1,2085,4410792,36610,40
8,1629,1,1257,4567774,1146,2
7,1451,1,1157,217388,41843,15
3,1614,1,1027,277997,4910,16
6,1335,1,1054,7868958,4910,3
8,1121,1,1402,194807,1216,4
5,1945,1,1150,271363,1240,9
3,2030,1,2008,207909,43064,4
6,1378,1,2105,4633246,32934,2
8,2020,1,2860,271385,43147,3
3,1121,1,2110,4705928,43033,6
5,1310,1,2011,106356,43274,1
6,4051,1,2810,4434071,43307,5
3,1384,1,1114,373629,8940,19
3,2229,1,1213,2300511,41938,1
7,1349,1,1232,8123577,1250,1
7,4051,1,2808,941740,37058,3
3,1330,1,2053,1683057,44371,1
5,1531,1,2812,1788574,45143,40
6,1633,1,1113,1054610,1242,2
3,1245,1,1215,4392392,1309,2
7,2234,1,6505,305355,35112,17
9,1451,1,1056,192156,35571,3
5,2023,1,1209,2154220,1240,8
8,1387,1,5003,416312,32303,5
7,4010,1,2013,2253404,43066,2
9,1635,1,1603,1107715,328,1
7,2263,1,1129,2315252,41938,2
6,1315,1,2059,94345,35453,9
6,1964,1,1201,140110,1120,14
7,1470,1,2105,209646,30532,5
9,1430,1,1233,4375661,43206,8
7,1315,1,1158,561086,35651,2
5,1631,1,1035,279451,35727,4
5,1116,1,1061,399340,1109,4
9,1219,1,1024,4189108,1125,22
8,22090,1,1219,1655058,1240,2
8,1633,1,1030,9588097,41843,5
8,1697,1,4501,4448468,43215,0
3,1117,1,1463,644327,1238,2
6,1223,1,1058,1279977,1150,10
6,1351,1,1282,120903,1216,2
6,1347,1,1261,416290,2233,3
7,1338,1,1009,486862,1160,1
8,2222,1,2801,4166482,32933,3
5,1310,1,1253,4190850,2425,1
8,1215,1,1412,198211,1238,13
5,1942,11,3951,2363476,1242,4
7,1213,1,1016,2099496,1160,4
3,1112,1,4409,2205622,43084,4
5,1122,1,1495,2097330,1220,3
4,1211,11,3501,4329683,47336,1
4,2238,1,1208,1023037,1216,3
3,1236,1,1203,5974097,1160,2
5,1545,4,6612,4553712,30416,9
5,1237,1,1274,2306295,34868,18
8,25759,1,1223,494765,1242,3
8,1633,1,1002,2092434,1182,120
4,1471,1,2844,4621426,31586,2
6,1122,1,1483,2124302,35651,3
4,1337,1,2116,1106530,43058,2
5,1956,1,1205,1327595,6469,4
7,2653,1,2009,4375498,37058,4
6,1698,1,6511,2197059,40217,1
8,22090,1,1203,2460543,41938,1
6,1955,1,1111,575005,1242,13
6,1138,1,1025,195397,1146,1
3,1124,1,1209,2303629,1125,4
4,2629,1,1154,237177,972,2
4,1555,1,5020,579018,45112,1
3,1111,1,1015,66631,3631,1
3,1336,1,1162,728947,1212,2
3,2012,1,1062,1433527,2665,2
6,1216,1,2123,72104,31310,3
8,1111,1,1101,2383566,1284,3
3,1113,1,1419,1321451,1216,10
5,1332,1,2161,2317597,31471,1
4,1310,1,2118,102684,31512,17
4,1213,1,1202,850220,1240,3
8,1227,1,1234,1327452,1240,2
3,1236,1,1235,1841309,1064,1
5,1535,1,2802,808433,3894,4
7,1143,6,3234,20181,37057,5
6,1111,1,1004,49526,1150,7
7,2250,2,1523,1224326,34212,27
6,1126,1,1203,556788,1687,1
7,1614,1,2851,277048,43307,11
4,1138,1,1102,371112,1238,6
9,1420,1,1104,1411694,43210,2
7,1911,1,1183,2232558,1216,2
9,1315,1,1257,1160338,1109,2
4,1636,1,1108,4188684,36773,1
8,2015,1,1227,136004,1212,2
3,2057,1,1236,4525976,1220,5
8,23669,1,2839,153934,31507,3
5,2054,1,1235,283138,1232,3
3,1224,1,2168,72716,30572,5
4,1351,1,1279,120137,1232,1
6,1118,1,1032,1461035,1146,8
4,1172,4,6603,19325,31506,29
8,2013,1,1111,1422239,1250,9
6,1348,1,1250,2105383,1109,3
3,1118,1,1417,544453,1284,14
3,2230,1,1106,885974,1216,1
5,1952,1,1212,4258170,35651,6
7,1223,1,4464,4539564,37058,4
3,1333,1,1129,1917265,2425,24
3,1236,1,2124,84701,31514,3
8,1964,1,4101,185073,36610,40
6,1123,1,1216,1122042,1146,2
4,2016,1,1304,1841837,1212,2
3,1386,4,6612,71020,1238,7
3,1235,1,1701,86641,40217,2
8,1127,1,1027,4575456,1129,2
7,4046,1,1225,1646374,48578,10
9,1223,1,1063,405467,3631,3
5,2021,1,1060,4247182,1146,3
4,1332,1,2052,264915,43274,1
7,1331,1,1203,1685401,1242,4
8,1117,1,1464,359077,1284,3
7,1123,1,1227,1629132,3631,1
8,2020,1,2855,2383417,43316,1
5,1221,1,2824,60374,43285,6
7,2022,1,1221,987188,1212,7
9,1346,1,5004,392119,44371,2
6,1963,1,2108,1140782,30569,10
8,1311,1,1176,2285289,2425,81
7,1222,1,1028,56182,1182,2
8,2021,1,4501,4540317,1064,11
4,1311,1,1259,4586822,1146,1
9,1223,1,1078,2450641,693,2
6,2092,11,3911,4399096,2233,2
5,1623,1,1135,8404868,3270,21
3,4016,11,3944,2407741,43222,7
8,22560,1,5515,1861580,4280,2
8,2031,1,1056,2139230,1125,5
6,3212,1,1027,219103,2665,3
7,1439,1,2813,984245,43274,3
7,1687,7,3302,1444621,1182,2
8,2237,1,1251,4485364,1129,3
